Feature ID	Taxon	Confidence
f5e037ffb5c6f705eb43aa19c9405dee	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta; s__Opuntia_sp.	0.9211532244778448
a330fa4ea2ba9a842c8b3b61816d4544	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae	0.8060377323392512
b22f7d378a1a210fb70e2f13d38490fb	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricomycetes; f__Agaricomycetes; g__Agaricomycetes; s__Marchandiobasidium_aurantiacum	0.9273123915823899
967879da2b31036aa8be110b90ebd3d0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Corticibacterium; s__Corticibacterium_populi	0.7637356225959628
ceb2c7b4aa01c2729c9c32385579aa50	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Frigoribacterium	0.8537613108553079
94f34ad1b6fc435c45447751df1ecf38	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9999995804826182
cb0eee7509540e16496c93e8d5867d97	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas	0.8159933586367542
4f641108378318614d677ff794dd963a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9506944208927063
853b08ce7adeeba9df5c5c372329da4b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas; s__Acetobacteraceae_bacterium	0.8982330892891042
dfa90c65170f9c5d0b2f838574ae1aee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999998433681552
34d3678e30f456ca23e02907db55a2b3	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Vishniacozyma; s__Vishniacozyma_dimennae	0.9950681548685866
d3d3f9da98c938970c19d4c9b4fcd5a9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9927776483471409
c52e0aef320c77a08432bec8e2cd81fc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.9875792979028548
d0c241b2a95a126236657efcd86a9ce7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aureimonas	0.9611502857766256
d8944a4163a7b98d377dc78b0f814d9f	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta	0.9999991649418118
04d30b64851743efdbe9a3d4e37765a7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae	0.9999985417207652
